frame_idx,origin_source,mode,used_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,obj_euler_x_deg,obj_euler_y_deg,obj_euler_z_deg,filter_mode,quat_order,apply_x_map
1274,1,primary,0,-1.125274666039861,0.29643967571862373,-0.23646965939217246,-0.07447189499289719,0.8937477913564368,-0.4415225481533555,0.026956664738538135,-170.97030257352677,1.0071468026898425,-52.50036305561774,ema,wxyz,-X
1275,1,primary,0,-1.1249632997141685,0.295540494509673,-0.2371557567610805,-0.07545557037566908,0.8936469021730987,-0.4415765243997931,0.02668040919299321,-170.88290782185734,1.0859969177557545,-52.50400317252377,ema,wxyz,-X
1276,1,primary,0,-1.1251195991843508,0.2966554974712051,-0.23554185061049643,-0.07481602303695627,0.8937330995143903,-0.441516153897203,0.026593145303929245,-170.95322625009393,1.0617869257210604,-52.49597798345709,ema,wxyz,-X
1277,1,primary,0,-1.1243560066706957,0.2958422374006543,-0.23868010961733502,-0.07581374671333402,0.893602691609484,-0.44156670318845304,0.027301135376618844,-170.8144859213759,1.0406010614718788,-52.50823691226005,ema,wxyz,-X
1278,1,primary,0,-1.124437191262996,0.2965268078374124,-0.2380685768440105,-0.07537666110602821,0.893588631347597,-0.44164021719983165,0.027778326776842662,-170.83545301005302,0.9702894375528428,-52.522357134364555,ema,wxyz,-X
1279,1,primary,0,-1.1245772145358024,0.29669931613761813,-0.23697491831752307,-0.07508341530943441,0.8936026789634448,-0.4417146465205468,0.026924040262450176,-170.90910384008242,1.043534129041972,-52.52411639397352,ema,wxyz,-X
1280,1,primary,0,-1.1246765713501694,0.296826732630896,-0.2367290884488882,-0.07535872059189805,0.8936086100626462,-0.4416495262432698,0.027026121100763953,-170.87545812888845,1.046435954147007,-52.51656320270103,ema,wxyz,-X
1281,1,primary,0,-1.1241325339124755,0.29468016899006677,-0.24011831816886348,-0.07704556810819962,0.8933684160852148,-0.4418290522136912,0.027275303778889554,-170.68904626699057,1.1086365593391443,-52.54052489438527,ema,wxyz,-X
1282,1,primary,0,-1.1246345332412266,0.29486790977456334,-0.23921304787330952,-0.07681481864681003,0.8933815793973049,-0.4418249960063507,0.027559211415115675,-170.69844213760328,1.0678047732365306,-52.542849406667415,ema,wxyz,-X
1283,1,primary,0,-1.1247465759949877,0.29440606275259196,-0.23824864643720892,-0.0774001964621066,0.8933089950095816,-0.44192934263245554,0.026583926403830897,-170.68765677790378,1.1984581102980458,-52.54655997313017,ema,wxyz,-X
1284,1,primary,0,-1.1247649373451822,0.2939179991541467,-0.23795786836402077,-0.07824714717208903,0.8932927683466932,-0.4418460309661853,0.026028809007700094,-170.6283128483897,1.2974987141611116,-52.53005733919523,ema,wxyz,-X
1285,1,primary,0,-1.1245693770625462,0.29330295320838695,-0.23841052403756785,-0.07885620163193252,0.8932350227513518,-0.441872755273702,0.025716954357063723,-170.5813184015993,1.360687548129823,-52.53001382255271,ema,wxyz,-X
1286,1,primary,0,-1.124426050098172,0.29509496371968075,-0.2372538380312377,-0.07723884233403143,0.8934215681543007,-0.4417433424849176,0.026360617630505817,-170.7153751452107,1.2111625543289577,-52.52091281510639,ema,wxyz,-X
1287,1,primary,0,-1.1251161752126109,0.296130923275539,-0.23327453140192528,-0.07605846613162714,0.8935684824214077,-0.4416777500256324,0.025908340068430832,-170.8599742139706,1.1967043287099581,-52.50936140837946,ema,wxyz,-X
1288,1,primary,0,-1.1255171188160038,0.2959800671363876,-0.2330032357730579,-0.07554906525476399,0.8935568331295287,-0.4417872303736569,0.0259339118806335,-170.91136512101014,1.169280395909754,-52.52395751733978,ema,wxyz,-X
1289,1,primary,0,-1.1246918835592203,0.2940402861366353,-0.23589459852335384,-0.07738471285876018,0.8933388173913027,-0.4419415026172702,0.025398264154569396,-170.74938089112018,1.3190952800755524,-52.53718148631938,ema,wxyz,-X
1290,1,primary,0,-1.125208184923828,0.29456813934793413,-0.23343256923407785,-0.07638437149216441,0.8934643279254666,-0.4418838076569282,0.025012457837171872,-170.87204004278698,1.3070619628159676,-52.52722013019989,ema,wxyz,-X
1291,1,primary,0,-1.1253575217765892,0.29431938488825204,-0.23309753908114594,-0.07652814564272996,0.8934013850858749,-0.44201433820109703,0.02450985262648086,-170.88287297970533,1.3671384271639988,-52.53921287512552,ema,wxyz,-X
1292,1,primary,0,-1.1255639384466827,0.2946245173559998,-0.23335678080747468,-0.0761045801897113,0.8934768325651976,-0.44191556956580375,0.02485702956390928,-170.90882302544577,1.3090495866608602,-52.530119994185235,ema,wxyz,-X
1293,1,primary,0,-1.1246992606590938,0.2936075630008114,-0.23845160614442923,-0.07772697610153083,0.893207495252486,-0.44208794687115954,0.026403311196422558,-170.6633230807352,1.2352235306201544,-52.564821516634495,ema,wxyz,-X
1294,1,primary,0,-1.1246133384352044,0.29504485177379003,-0.23718377083798545,-0.07597344958273992,0.8934927615338635,-0.4417985562204777,0.026697486147405684,-170.8288951326806,1.1128628385680122,-52.53206782304888,ema,wxyz,-X
1295,1,primary,0,-1.1241143545601224,0.2943949518745105,-0.23715749748132672,-0.07431104904456512,0.8936658903796401,-0.44169284393664104,0.027323542541617542,-170.96847372561547,0.9631347704133396,-52.52554411352193,ema,wxyz,-X
1296,1,primary,0,-1.1240130201091472,0.29420928123698675,-0.23622662091418464,-0.07263271590059221,0.8937470587979889,-0.4417439462656235,0.02833671485056361,-171.09017201294796,0.7745716605413707,-52.54239701110112,ema,wxyz,-X
1297,1,primary,0,-1.122710543765013,0.29376292642163826,-0.24137390863742195,-0.0724957383620094,0.8935060559591127,-0.4419813045567434,0.032308238981062866,-170.90260207964596,0.36373367903145537,-52.61054334737596,ema,wxyz,-X
1298,1,primary,0,-1.1232547239850252,0.29615232322081,-0.2377577065379772,-0.06887576917052766,0.8937347482096925,-0.4419232537656925,0.034614535167604064,-171.15816557791644,-0.05711345718071493,-52.626262309630214,ema,wxyz,-X
1299,1,primary,0,-1.1234274382194065,0.29546818022850846,-0.23807122110988932,-0.06873299354174961,0.8935460856954952,-0.4421923293191857,0.036292040839851845,-171.0872865445018,-0.23324127965037197,-52.677359375176955,ema,wxyz,-X
1300,1,primary,0,-1.1235157416331716,0.2967909831715398,-0.23610843425134553,-0.06667368165392025,0.8936659786181689,-0.44217359493992675,0.03739319153327054,-171.2431654524978,-0.4510005477160252,-52.68567230113674,ema,wxyz,-X
1301,1,primary,0,-1.1233236871908632,0.29533251142202,-0.2382399528416038,-0.06723482973939576,0.8934024950183874,-0.44247203676827707,0.03911465509201627,-171.09722900086302,-0.5953824350182666,-52.74166584094087,ema,wxyz,-X
1302,1,primary,0,-1.122748390324317,0.2945383261833897,-0.24102175772334536,-0.06703760038960573,0.8932186028541914,-0.44273072597668794,0.040693880686963085,-171.03650265057954,-0.7642252604945821,-52.79124528285153,ema,wxyz,-X
1303,1,primary,0,-1.1229194182846003,0.29666972476372716,-0.23589242330283183,-0.06424105431008856,0.8935019756431078,-0.4425798426529054,0.040624984188564604,-171.3280263112249,-0.9014955208414899,-52.769699124169406,ema,wxyz,-X
1304,1,primary,0,-1.1227093060901345,0.2995434405395361,-0.23487536144684498,-0.061280358085663,0.8937006926576525,-0.44237194790116546,0.04302149888432345,-171.51018625324213,-1.2995375259824022,-52.766261227506256,ema,wxyz,-X
1305,1,primary,0,-1.1215624173892413,0.3021475035274233,-0.2360051424682484,-0.05969760223358173,0.8939314486200544,-0.4419112981926475,0.04513497518888316,-171.5654424862656,-1.600654514674656,-52.728633977075795,ema,wxyz,-X
1306,1,primary,0,-1.1214711700897908,0.30129329651367637,-0.2362745487828631,-0.06076264818778859,0.8937707367306541,-0.44200444454312476,0.045976534811517034,-171.41248141772724,-1.6314451353357475,-52.75087618728264,ema,wxyz,-X
1307,1,primary,0,-1.121617523163489,0.2996034895685865,-0.23713148232093859,-0.062417560943240705,0.8935407937903397,-0.4422420088325567,0.04594457032306919,-171.2433789289555,-1.5414057592401489,-52.7825938923052,ema,wxyz,-X
1308,1,primary,0,-1.1206841435667696,0.2990711893706808,-0.23952252608603283,-0.06267442239068745,0.8933447632001217,-0.442528992458761,0.04663841414913315,-171.1808027895571,-1.596344790623261,-52.82723672527165,ema,wxyz,-X
1309,1,primary,0,-1.1211055750979273,0.2994420164871666,-0.2370308309117576,-0.06244810201672709,0.8931895502679449,-0.44286627218579266,0.046713240167154266,-171.19964339408793,-1.6122432423722715,-52.87085430143725,ema,wxyz,-X
1310,1,primary,0,-1.1192506564810918,0.299324141705843,-0.24387261631266857,-0.0629965370487793,0.8925205036575522,-0.4438291676617008,0.04954045622976443,-170.99566796959803,-1.863148471768713,-53.026843704890396,ema,wxyz,-X
1311,1,primary,0,-1.1197464541883457,0.300601552342064,-0.23912609301202098,-0.05991356031259128,0.892459305014285,-0.44440280732836046,0.04932442622840225,-171.3225375870038,-1.9936409366004577,-53.09356871800022,ema,wxyz,-X
1312,1,primary,0,-1.1204203719243333,0.3000364936250198,-0.23823810709417412,-0.05934803204749147,0.8921892468992315,-0.44492047161412546,0.05021884853455292,-171.33318895876442,-2.1089106784975336,-53.16921800799256,ema,wxyz,-X
1313,1,primary,0,-1.120713415513189,0.3000871932360139,-0.2374652914880377,-0.05835168343764725,0.8919709727080511,-0.44535839455071907,0.05136891364874106,-171.37485914380835,-2.273195349541086,-53.237080552463574,ema,wxyz,-X
1314,1,primary,0,-1.1212144580573993,0.299284592075138,-0.23612702099778163,-0.05809281208113165,0.8916682381102237,-0.4459809814469215,0.05151642958859313,-171.39220636107157,-2.29557072832257,-53.317985243121285,ema,wxyz,-X
1315,1,primary,0,-1.12178699488936,0.30049293870262855,-0.23317340881887053,-0.05628596765305782,0.8916588955876945,-0.4461110680464321,0.052547299941705504,-171.52377033626144,-2.4925193090234035,-53.343787913163666,ema,wxyz,-X
1316,1,primary,0,-1.121238855202007,0.3010516980680473,-0.23265245106667096,-0.05504870767123613,0.8916047874667155,-0.44634090714242286,0.05282364396214075,-171.63574609316922,-2.582315299255684,-53.374313302837656,ema,wxyz,-X
1317,1,primary,0,-1.1210232917958907,0.3018680123084437,-0.2331854431472028,-0.05415038708616765,0.8915418838242057,-0.4464393500316066,0.053969544272314735,-171.66798186602344,-2.7445140748891017,-53.398756787878455,ema,wxyz,-X
1318,1,primary,0,-1.1217482099351848,0.30103700672518235,-0.23247859883592203,-0.054627783804602516,0.8913328915785117,-0.4467063999209204,0.05472544103593364,-171.57876682796564,-2.794392090326538,-53.44277979432208,ema,wxyz,-X
1319,1,primary,0,-1.1216540988415917,0.30114758833397454,-0.23496169811108542,-0.054067079020914136,0.8912799818212939,-0.4464644618889807,0.05801921441180784,-171.46516619014565,-3.161160386122512,-53.450813112699606,ema,wxyz,-X
1320,1,primary,0,-1.1218093479672988,0.3002472797174187,-0.23525665203030935,-0.05386610764761119,0.8912550769626794,-0.4464711428521205,0.05853502229832793,-171.45881180638293,-3.2240126450891933,-53.4576554268263,ema,wxyz,-X
1321,1,primary,0,-1.1211477065573368,0.3010231781879404,-0.2390412074614162,-0.052815185706118886,0.8912560210170877,-0.446285762333194,0.06084635977851811,-171.4464729986005,-3.515470117980033,-53.46071558168959,ema,wxyz,-X
1322,1,primary,0,-1.1211483495922236,0.30042389084876475,-0.2409640520812825,-0.05323325683343218,0.8912930449961883,-0.4461387460887813,0.061017600302358796,-171.39517568877642,-3.5127291163958074,-53.445072932751174,ema,wxyz,-X
1323,1,primary,0,-1.1215308762697973,0.3000531657540316,-0.2410274876669515,-0.05343236069923764,0.8913163890131518,-0.44614336402566024,0.06046632320994554,-171.40356159915873,-3.446256618843198,-53.43908720818887,ema,wxyz,-X
1324,1,primary,0,-1.1210566599934215,0.2988058101579274,-0.24359176934829516,-0.0543707394297161,0.8913888602554566,-0.44600707939875317,0.059560117801582775,-171.3551263610768,-3.306826945590293,-53.41226455696426,ema,wxyz,-X
1325,1,primary,0,-1.1212684035794818,0.2982625570632369,-0.24516723307847121,-0.05454253822601617,0.8914109691652675,-0.4460139149072516,0.05901849951336525,-171.36576276350857,-3.242724717416246,-53.406678162424626,ema,wxyz,-X
1326,1,primary,0,-1.1215897545905882,0.29670193195328487,-0.24454356580490955,-0.0556364099065161,0.8913529815639926,-0.4462375151462302,0.05715358454036655,-171.35007662152023,-2.994146283395712,-53.41428176694518,ema,wxyz,-X
1327,1,primary,0,-1.121393437649219,0.29758409803379515,-0.24688243264437934,-0.055483629591396924,0.8915022369337835,-0.4458650982828899,0.057876096297295926,-171.32931280908446,-3.079234342894531,-53.37531727201262,ema,wxyz,-X
1328,1,primary,0,-1.1217656459790757,0.2990399489188567,-0.24574203247618162,-0.05445441997224452,0.8917309388695045,-0.44550306790303895,0.05811768489348847,-171.42363831317883,-3.1604019576148663,-53.32987604495654,ema,wxyz,-X
1329,1,primary,0,-1.1224406964901195,0.29830252053459694,-0.24371526172267777,-0.05504861346048238,0.8917456544565616,-0.44560648462368313,0.05651724316737624,-171.44568883451925,-2.9656916433530407,-53.32457015840842,ema,wxyz,-X
1330,1,primary,0,-1.12227912755684,0.296902792165065,-0.2473901261901329,-0.05650370247588505,0.8915783961618301,-0.44564614839828276,0.057400396529913404,-171.25012438167815,-2.9802998678549604,-53.343454245614815,ema,wxyz,-X
1331,1,primary,0,-1.1214807925730912,0.2968469346459024,-0.25091668138932643,-0.05702132214179675,0.8915517222780474,-0.4454645621979578,0.05869769288507751,-171.12993270831188,-3.0875652383476577,-53.33762074860866,ema,wxyz,-X
1332,1,primary,0,-1.1204501146698078,0.2953921226647075,-0.2545725351229129,-0.05902187619315006,0.8914285445600653,-0.4455078892071134,0.05826052461475781,-170.94713886021083,-2.9394607691489614,-53.34163198277548,ema,wxyz,-X
1333,1,primary,0,-1.1193524483080086,0.29483256788557805,-0.2588359053509389,-0.059660620800531416,0.8913398756513568,-0.4454854304341366,0.05913178223621766,-170.83616506338274,-2.995478902082688,-53.35123780183444,ema,wxyz,-X
1334,1,primary,0,-1.1196088428028135,0.2966351473104576,-0.2551150356848961,-0.05798424808766518,0.8915531408680227,-0.44531245246053847,0.05888670194239457,-171.02170087563127,-3.0586999936112904,-53.32256863687514,ema,wxyz,-X
1335,1,primary,0,-1.1192671729098198,0.2964106920951632,-0.25804971906300533,-0.05777704731294715,0.8914242879687503,-0.4453264045520825,0.060901108626356386,-170.93779945500646,-3.2744119067669164,-53.349986856528844,ema,wxyz,-X
1336,1,primary,0,-1.118099878830167,0.29487142835786506,-0.2633921433301375,-0.05858405018253032,0.8912433187773278,-0.44524546981069024,0.0633224084510613,-170.72864495348318,-3.4801526870448227,-53.37367482920423,ema,wxyz,-X
1337,1,primary,0,-1.1178257334707213,0.29543962219915026,-0.2636670742336927,-0.057246684613269934,0.8913110155427024,-0.44506242788451883,0.06486081990356518,-170.786222111196,-3.707654740629146,-53.36794969995212,ema,wxyz,-X
1338,1,primary,0,-1.1177336695846318,0.29549524786384485,-0.2603415811627098,-0.0554858992277501,0.8913175394649892,-0.445245517695711,0.06504450630794112,-170.95668971273165,-3.8153331020629904,-53.38942599162532,ema,wxyz,-X
1339,1,primary,0,-1.1175852395537493,0.2963265434825966,-0.2592090139618241,-0.05316051045157689,0.8912163505401739,-0.44544817731780834,0.06695743411021803,-171.09429240622327,-4.12809983159454,-53.435252434004724,ema,wxyz,-X
1340,1,primary,0,-1.1160249974155332,0.2945047976742652,-0.26436955271958773,-0.05419617367147264,0.8908000109146043,-0.44591095379420737,0.06856775189732191,-170.90118328964027,-4.233825962781003,-53.519708155104965,ema,wxyz,-X
1341,1,primary,0,-1.1165714394554198,0.2965179397235108,-0.26087576340598917,-0.05194946168310025,0.8910284822999043,-0.44560125448690174,0.06934709194237994,-171.09234942411797,-4.432408143178013,-53.48446969287772,ema,wxyz,-X
1342,1,primary,0,-1.1160458216754758,0.29645996656279827,-0.26502838601012035,-0.05269489014087961,0.890949086852908,-0.4453696169061076,0.07126624394422194,-170.91594553491885,-4.591542278891577,-53.48425086942233,ema,wxyz,-X
1343,1,primary,0,-1.1156717264280005,0.2944182826101629,-0.267494196993195,-0.05508862759743813,0.8909110172865109,-0.44532370629224743,0.07021110311824766,-170.72588019135068,-4.360931553923912,-53.47042039915594,ema,wxyz,-X
1344,1,primary,0,-1.11719889215908,0.2953129490078711,-0.26288703532708213,-0.054330748023414775,0.8912061070712312,-0.4451596705094731,0.06806403080963375,-170.91734918516792,-4.183238948929614,-53.41689588951705,ema,wxyz,-X
1345,1,primary,0,-1.1187054852719809,0.2969437303351413,-0.25736480681707913,-0.05261017792110936,0.8916762855882785,-0.4447091804002735,0.0661763988618082,-171.19513550250574,-4.084257873771132,-53.32854829718891,ema,wxyz,-X
1346,1,primary,0,-1.1183392436326107,0.2976672842101919,-0.25627095752257933,-0.05156774184076948,0.8916177171784627,-0.44484048565763395,0.06689960190308455,-171.26372401082037,-4.210381575910537,-53.352254161086556,ema,wxyz,-X
1347,1,primary,0,-1.1171824284138867,0.3015995254754064,-0.2567705192083689,-0.04703375621254998,0.891741571065799,-0.444411657132487,0.07129568861015267,-171.50098136724873,-4.896149213142381,-53.34402707490824,ema,wxyz,-X
1348,1,primary,0,-1.1168280489034323,0.30032286196744434,-0.25684191353156427,-0.046776432356483925,0.8914763738587155,-0.44460135866736555,0.07356270861549091,-171.40709962792235,-5.138588269431899,-53.399448938727716,ema,wxyz,-X
1349,1,primary,0,-1.1172730286132864,0.3025610410498549,-0.2538002327269863,-0.042202855211294514,0.8914829066225151,-0.44451798438890494,0.07668707692116133,-171.71281286207315,-5.693713999452523,-53.41704422340017,ema,wxyz,-X
1350,1,primary,0,-1.1179562807591656,0.30266925972400294,-0.25188317358766493,-0.04103396365025362,0.8912962942296788,-0.4445882085129528,0.07904716674767455,-171.7077603813244,-5.993893086150759,-53.45592376165952,ema,wxyz,-X
1351,1,primary,0,-1.1170666088265906,0.30017073230007646,-0.2571147398296142,-0.042387408422220135,0.8906755790933336,-0.44503500113201905,0.08272948797996221,-171.3703779874201,-6.294708169278817,-53.574346921324754,ema,wxyz,-X
1352,1,primary,0,-1.1180734166399862,0.3007378317598791,-0.25435261092447514,-0.040123594261814326,0.890627425555108,-0.4449378842395222,0.08487146281908657,-171.4898085113586,-6.630889860185596,-53.585312946261844,ema,wxyz,-X
1353,1,primary,0,-1.1181756861593524,0.2986778053884576,-0.25530243533092434,-0.04084296113905546,0.8902946577746274,-0.44522827618575606,0.08648154108255134,-171.32791564609485,-6.7547211595228385,-53.651191105437015,ema,wxyz,-X
1354,1,primary,0,-1.1184524519265602,0.3013083356442551,-0.25392353278714075,-0.037822941688434024,0.8905540900898686,-0.4445483262436551,0.08865451675015991,-171.5276955187767,-7.138891856532439,-53.58452160310547,ema,wxyz,-X
1355,1,primary,0,-1.1174158618769603,0.3000572377394128,-0.2590588735940422,-0.03917760704712109,0.8902768221108485,-0.4445866018178217,0.09063690529994851,-171.2821785130289,-7.270170806664338,-53.62817279843405,ema,wxyz,-X
1356,1,primary,0,-1.118522994667002,0.2994324527962374,-0.25500963445481717,-0.03925858924739699,0.8904289549240566,-0.44451815251271104,0.08943518038134032,-171.33863127565638,-7.1443199504120445,-53.60012052343421,ema,wxyz,-X
1357,1,primary,0,-1.1189208330184568,0.2997181901122812,-0.2524222223782927,-0.03855315869338846,0.8905681228558548,-0.44436148978093004,0.08913438678441679,-171.4284839026,-7.151732719174691,-53.5717421771981,ema,wxyz,-X
1358,1,primary,0,-1.1188368411593903,0.29929414005136507,-0.2543103276235245,-0.03888511583145015,0.8904136702701175,-0.4444626443178383,0.09002444872848693,-171.34600108426292,-7.224187020216035,-53.600792098786634,ema,wxyz,-X
1359,1,primary,0,-1.119063336482239,0.30011415648339734,-0.25263795353996266,-0.03840247319485757,0.8905190125779557,-0.4442254185528126,0.09035992364582675,-171.37963598036143,-7.285625194634756,-53.57344802658869,ema,wxyz,-X
1360,1,primary,0,-1.1188086781407764,0.298647517452121,-0.25190338013008784,-0.0395593712620355,0.8903560129422537,-0.44481664272575744,0.08854027737200545,-171.3531370801495,-7.034755840565539,-53.62539391399936,ema,wxyz,-X
1361,1,primary,0,-1.119147504548841,0.2993543890851424,-0.24718036637039567,-0.038917270669307925,0.8905992715365336,-0.445009894188395,0.08534973729708312,-171.5877929965751,-6.741362411245478,-53.59662046993033,ema,wxyz,-X
1362,1,primary,0,-1.1191046975669978,0.2996787491800406,-0.2464564423771816,-0.04008105141249783,0.8907996190510334,-0.4449230801771878,0.08314445707229114,-171.58613329671263,-6.45738154793874,-53.55651783331536,ema,wxyz,-X
1363,1,primary,0,-1.1191724380798582,0.29897708918109117,-0.24394244564154854,-0.04104029858173229,0.8910855892659076,-0.444902537735987,0.07964859327716299,-171.67316302330877,-6.051915985163328,-53.505163159258935,ema,wxyz,-X
1364,1,primary,0,-1.1198229163378777,0.29867411925918047,-0.24256116388383958,-0.0423817916898729,0.8911864304869287,-0.4450051060209941,0.07720741845423172,-171.66383837987945,-5.732961753173627,-53.48772819953083,ema,wxyz,-X
1365,1,primary,0,-1.120059886684335,0.2989432511195418,-0.24100186803506438,-0.04229323277142472,0.8913265952913622,-0.4449902621114065,0.07570897974528686,-171.75219660509546,-5.585020398546825,-53.463858149518856,ema,wxyz,-X
1366,1,primary,0,-1.11879211568296,0.29858000245222377,-0.24630756497401088,-0.044211757199888485,0.8911985335857928,-0.4450501255281609,0.07576859525686644,-171.5515896660974,-5.491427723057209,-53.47950775575299,ema,wxyz,-X
1367,1,primary,0,-1.1181274742685985,0.29992337348547,-0.24898904056861146,-0.04419858323719751,0.8913157786724719,-0.44470904816325385,0.07639718850221196,-171.52184623595653,-5.559363492941635,-53.44485916477629,ema,wxyz,-X
1368,1,primary,0,-1.118191430924055,0.29791194067776927,-0.2506537413268862,-0.04635044945848471,0.8911679449769161,-0.4450308669364023,0.07495903650962378,-171.3747488728836,-5.298666884232234,-53.47305739645045,ema,wxyz,-X
1369,1,primary,0,-1.119091462730745,0.2966936664554658,-0.24979520793482363,-0.048141961270215125,0.8911923739661266,-0.44518447118957194,0.0725898805711777,-171.31479801236395,-4.963378349861462,-53.46488733213043,ema,wxyz,-X
1370,1,primary,0,-1.1202371247125644,0.2975946243390018,-0.24726363496197004,-0.048196768853950925,0.8914661521195821,-0.4450001690476864,0.07028528042681068,-171.43146061306268,-4.72760955733105,-53.40907507193296,ema,wxyz,-X
1371,1,primary,0,-1.1206820899674836,0.2978858667486142,-0.24790024047374207,-0.04888178463828295,0.8916158325372954,-0.4448354211712589,0.06894364634098593,-171.43242976512167,-4.557170540687417,-53.37160720697828,ema,wxyz,-X
1372,1,primary,0,-1.1199509191746677,0.2985423743350222,-0.2521005769721347,-0.049303543260175636,0.8916684558388542,-0.444601324985828,0.0694707658284507,-171.36262139292364,-4.591378793770176,-53.35019466455021,ema,wxyz,-X
1373,1,primary,0,-1.1212784529803819,0.2990239388269133,-0.24791952887526755,-0.048721288993243246,0.8919158617319976,-0.444471653797833,0.06750763334560354,-171.52604542558075,-4.422570698548543,-53.30504235380118,ema,wxyz,-X
1374,1,primary,0,-1.1216572541554832,0.2978877748539422,-0.24585728533779327,-0.0499793286990579,0.8920748687546725,-0.444435717412647,0.06466365537944285,-171.5458030933487,-4.068234872669711,-53.26619794809619,ema,wxyz,-X
1375,1,primary,0,-1.121581146471186,0.2970192592195562,-0.24720202379985096,-0.05145096958324106,0.8920506335547361,-0.4445039108966162,0.06336196099515572,-171.4623285862754,-3.8591432827463037,-53.261813543428744,ema,wxyz,-X
1376,1,primary,0,-1.122125834584075,0.29606526749321194,-0.24665403339954853,-0.052538660521601444,0.8920310722874009,-0.44462590182153383,0.06187133951817717,-171.42790366403185,-3.6500446613867146,-53.26084834272682,ema,wxyz,-X
1377,1,primary,0,-1.1227128311016834,0.29688131431841813,-0.2441655713950334,-0.05165110200538042,0.8922186547296566,-0.44446997245723896,0.06102851299100374,-171.5636772311565,-3.611269940882249,-53.22797265186161,ema,wxyz,-X
1378,1,primary,0,-1.1222887322208206,0.29696436056421915,-0.24580827191766844,-0.05188385231163027,0.8922658362397,-0.4443549287015135,0.060979018419836606,-171.5428047912343,-3.595337202363424,-53.213198561659425,ema,wxyz,-X
1379,1,primary,0,-1.1219342066115505,0.2967855742900174,-0.24803838754584573,-0.05258006094302928,0.8922094262089828,-0.4443378623511672,0.06133140350799434,-171.4529720001323,-3.5956236815809257,-53.21718973486301,ema,wxyz,-X
1380,1,primary,0,-1.1223590254197116,0.2984203144563137,-0.2468355835282096,-0.05087581830046616,0.8923731247165675,-0.4441522164284263,0.061730592396023284,-171.60802709754725,-3.725717909396762,-53.19435710492267,ema,wxyz,-X
1381,1,primary,0,-1.1227589636517001,0.29722197942278084,-0.2457792477667878,-0.052231605759718865,0.8921853098482049,-0.44452922658694854,0.060588769263233616,-171.52672862129904,-3.5360111997429935,-53.23136981972443,ema,wxyz,-X
1382,1,primary,0,-1.1217229332550078,0.299240352612771,-0.2489496817530342,-0.05187126302990647,0.8922653109078079,-0.44413651340666443,0.06256791894610857,-171.46214411367887,-3.7600709712968854,-53.20560177930548,ema,wxyz,-X
1383,1,primary,0,-1.1223675340790917,0.3002685377978679,-0.24586440452511113,-0.05069768676027884,0.8924241590894512,-0.44404292015892005,0.06192535738598322,-171.61663313666386,-3.755761585596647,-53.1824172514015,ema,wxyz,-X
1384,1,primary,0,-1.1215620105180704,0.29859156255444314,-0.25039796941211834,-0.052676215950065955,0.8921646141973425,-0.44422072412419333,0.06273329025219831,-171.37045318629865,-3.734725638981117,-53.22054125907195,ema,wxyz,-X
1385,1,primary,0,-1.1223776418964464,0.29831370420851333,-0.24778872292792428,-0.052641809755656646,0.8922055409635996,-0.44434473075079983,0.061285175968574614,-171.44901017219584,-3.5876689646664364,-53.21762546693936,ema,wxyz,-X
1386,1,primary,0,-1.1224580870035088,0.2973549059262715,-0.24614993765043552,-0.05335206874993411,0.8921810242189351,-0.4444866845692752,0.05998469825187024,-171.44326040188324,-3.4171891866903628,-53.22090546251568,ema,wxyz,-X
1387,1,primary,0,-1.1224263071717675,0.2975386262484785,-0.24704907781271665,-0.0538150093374302,0.8922043610126196,-0.4443837293792363,0.05998686542133309,-171.39597292062254,-3.3945865317701633,-53.20883146153356,ema,wxyz,-X
1388,1,primary,0,-1.1221137837437116,0.29557180864927945,-0.2501894696913919,-0.05589389220622357,0.8918786089256036,-0.44476790030261787,0.060082731424013165,-171.17597150908193,-3.2936503283088063,-53.26383126394615,ema,wxyz,-X
1389,1,primary,0,-1.122358454129097,0.2971756279554019,-0.24764531795283862,-0.05421638527815482,0.8920869782835207,-0.4446128690090706,0.059672468156353534,-171.37025795423517,-3.3396826985907992,-53.235048404121684,ema,wxyz,-X
1390,1,primary,0,-1.1216092346929418,0.29739182003597264,-0.2510729312036467,-0.054577312895917905,0.8920222491634641,-0.4445473867132116,0.06078852589815147,-171.2752551245354,-3.435509648631454,-53.241731825061194,ema,wxyz,-X
1391,1,primary,0,-1.121263076048293,0.29643452525995106,-0.25001766487783966,-0.055945541842368676,0.8922348640135286,-0.4444060728680276,0.057361016245716843,-171.3136317691262,-3.017095626708196,-53.18332898895857,ema,wxyz,-X
1392,1,primary,0,-1.1214045486742608,0.296485527840049,-0.24822866629520088,-0.05615338481426989,0.8925493256286865,-0.44406864707214483,0.05482276334874336,-171.4251520067275,-2.7508029022201717,-53.10956589290499,ema,wxyz,-X
1393,1,primary,0,-1.121430666586205,0.2954710929634162,-0.2473856115345513,-0.05778308574835318,0.892605310037874,-0.4440621194550851,0.052208328441418185,-171.39313648878988,-2.4004960212569557,-53.08042673085656,ema,wxyz,-X
