frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z
847,218.975750207901,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8191577634909939,0.17828232897244148,-0.18283971786197098,0.9926305935526737,0.03982180140870123,-0.09745654910492563,-0.06000791541448578
848,219.23748970031738,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8253140170576538,0.17294733864545422,-0.1794027015150667,0.9872037639881899,0.05659674939291725,-0.1363662539969035,-0.06024766465646309
849,219.4855239391327,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8257428535386625,0.17514874916967096,-0.1888685258706098,0.9854849695947014,0.06515694405029633,-0.14465146783839072,-0.060414403888114
850,219.73849511146545,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8162199679083392,0.17706033761337153,-0.16629895955258966,0.9922010620364092,0.048321250042927665,-0.09598402201912916,-0.06315993037632202
851,219.99584436416626,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8185225346042353,0.17734155697470516,-0.17798319005951307,0.9921260062647177,0.04918291259578216,-0.0972745331641662,-0.06168220164286181
852,220.24546265602112,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8234522417369452,0.17483954655440387,-0.17280478001297658,0.9890384874055793,0.05083676159323455,-0.12477153599500267,-0.06041984695978953
853,220.49893593788147,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8216838003307075,0.1745212326776623,-0.1719706564530828,0.9926219279863345,0.04260295371545182,-0.09532816497272979,-0.061637954040860386
854,220.74949073791504,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8182354114924797,0.17884971603445693,-0.19666129519182388,0.9903006844264179,0.04394985648598298,-0.11776155458116067,-0.059204567408757076
855,221.00041818618774,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8191642480500252,0.17355869813744898,-0.1792032257882712,0.9930299956396799,0.033375107205962894,-0.0950219927281249,-0.06122377705454104
856,221.25588274002075,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8165682097978862,0.1764086612880228,-0.18241270932734152,0.9918384019961248,0.04326192821812725,-0.10320786442618395,-0.06109931761656401
857,221.51276922225952,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8207969098031818,0.17804251351910003,-0.19597014200105173,0.9914952120138899,0.03437258978814597,-0.1110777399551329,-0.05845943303905057
858,221.7662215232849,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8178480799856155,0.17586720797357333,-0.17885621095855747,0.9917345257892676,0.04529773100366519,-0.10289818772560871,-0.06182805905284295
859,222.0127773284912,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8187259627227974,0.1761672447169205,-0.17864132286580808,0.9915323687872023,0.04655846209008985,-0.10448848738293989,-0.06146565918844649
860,222.26070952415466,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8240929475670128,0.17308779138765606,-0.18107562021493057,0.9868482916007977,0.06132107752407401,-0.13713356362592305,-0.05970394076715803
861,222.51685976982117,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8173853694308377,0.17692496473726993,-0.17671803675026293,0.9920155418514992,0.04691351394861778,-0.09886790242913233,-0.0626851242587335
862,222.78816437721252,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8202151900872259,0.1752828593098331,-0.1725466806817719,0.9913825775506971,0.04738419441020068,-0.10577251758592827,-0.06105323556181949
863,223.0427668094635,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8133446100375998,0.17568278295144213,-0.1836066325003069,0.9912020606757402,0.046105322258160046,-0.10697388108309014,-0.06284395704965091
864,223.29829168319702,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8025531526827208,0.19128281633579672,-0.19173893761904723,0.9971912736287676,0.0074015108572877105,-0.036690529519055715,-0.06487361928609603
865,223.55537796020508,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8209944973632691,0.17593522781595886,-0.1897085085307566,0.9896729009236918,0.04859099389690847,-0.1220097364087525,-0.057446398589137825
866,223.80949425697327,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8176854966455159,0.17615241668978096,-0.19231656108331346,0.9918540789845601,0.03966061753504704,-0.10642868239736475,-0.0576667753701359
867,224.06313562393188,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8218214353708968,0.176231535127762,-0.168536119209135,0.9900711791622897,0.05188074898125489,-0.1153791435778404,-0.06127888139140184
868,224.3244354724884,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8162511248279922,0.17908796717741504,-0.16953876664273057,0.9925292513203541,0.041225933180380044,-0.09568311898738052,-0.06348896319606388
869,224.58111548423767,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8155222833359185,0.17691283579706557,-0.19459222647145796,0.9904762434805566,0.04129575838347789,-0.1165519010561178,-0.06055679813516762
870,224.8333489894867,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8208992633472366,0.17461127647967753,-0.18173255626393875,0.9906545452555608,0.04432617037218071,-0.11387290033511553,-0.060594761769507295
871,225.08476543426514,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8218080664844546,0.17586322443535873,-0.17924375307105778,0.9862638865632272,0.06839138736866765,-0.13685583387850242,-0.06226270897099347
872,225.3346962928772,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8160168126138369,0.17683658366102223,-0.18206468592637512,0.9916595026559057,0.0451156743911181,-0.10361386138648725,-0.06196914107084493
873,225.5881495475769,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8208814584716907,0.1733969733280739,-0.16771736090761175,0.9907561261460894,0.05499776218723712,-0.10823304549269407,-0.0605239830295962
874,225.8506622314453,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8186444178561767,0.17828142069390535,-0.18233910211405135,0.9875605270685764,0.06101681183449922,-0.12977931937167028,-0.06448629554420815
875,226.09964203834534,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8182307563864626,0.1751936246417658,-0.1762190700949531,0.9917896102156849,0.04457456978965378,-0.1018812553479574,-0.06314021384990298
876,226.3555953502655,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8195375696305124,0.17270841482509694,-0.17315945216267495,0.9922096585048824,0.04229786474076,-0.10068687636901785,-0.05994194804181138
877,226.60955476760864,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8207142273425303,0.1749314457718773,-0.1716516872035555,0.9901694649070129,0.05174259329650272,-0.11542739079467423,-0.05969633371528242
878,226.85926961898804,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8005451917422339,0.19017590858468045,-0.20184414058377165,0.9970704610103853,-0.0027375049881746237,-0.04077839497475304,-0.06465388116934964
879,227.12882232666016,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8227775737787062,0.17272438103205898,-0.18821680932983462,0.986234898318398,0.06774914372466315,-0.13842832197427357,-0.059903076205326096
880,227.38928079605103,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.816911954033439,0.17451946469539048,-0.17749795908214083,0.9924420227836742,0.041899249889639306,-0.09626759969102136,-0.06352821043807245
881,227.6456925868988,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8178603227808412,0.17571555862640656,-0.1753378824652977,0.9919461255023203,0.0368573790525374,-0.10489778427070287,-0.060670195033556334
882,227.90261578559875,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8248655647063012,0.17523526242713638,-0.19215230408668066,0.9867979937144153,0.05762940055968497,-0.1393864275295834,-0.058991487630643796
883,228.1535325050354,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8176169735540293,0.17822587734595807,-0.18052286276247964,0.9901335073801112,0.05094981318738744,-0.11514546699224047,-0.06149207697312506
884,228.41837787628174,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8182122447939987,0.1763232334636634,-0.1960807203978051,0.9888276598895405,0.04550683577060767,-0.1283374035759893,-0.06065062059778184
885,228.6859748363495,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8174042749322878,0.17621065092522292,-0.17364051840784778,0.9929674879111875,0.03275700792643454,-0.09564631409284532,-0.06159812483758009
886,228.9460973739624,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8207706096824117,0.17662424217392345,-0.1816144857518452,0.9903363247172193,0.050397662475336745,-0.11473039199772019,-0.05942202213541556
887,229.18889451026917,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8013763976707869,0.1880310440897337,-0.19282053490474232,0.9962301616310346,0.014895360402254743,-0.05631194922017858,-0.06428497235057093
888,229.44208097457886,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8161686926941768,0.17858866563295372,-0.1833872277340036,0.9905986318904532,0.05059087033560711,-0.11094276954186609,-0.06202109497444322
889,229.7117805480957,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8200014709837447,0.1726883550939846,-0.177607248574212,0.9902559934245593,0.05201179733334369,-0.11482276129597302,-0.05919099520419051
890,230.00284266471863,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8184719147384149,0.17621642557394346,-0.18638775245388062,0.989087375473318,0.051679737153740114,-0.12351306977045466,-0.06148081036309388
891,230.298157453537,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.812650295036908,0.17612339255084283,-0.18509666427340005,0.9910041367252093,0.04977552815327677,-0.10633078687704696,-0.0642414317453555
892,230.6411895751953,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8163691563420764,0.17567345496485223,-0.18416894259759267,0.9925320566708541,0.03679471257715597,-0.09885207531182316,-0.06127424266063853
893,230.95002055168152,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8187799730999169,0.1761119718676398,-0.18010946572841632,0.9914896002431971,0.037095485465745724,-0.10907574721261012,-0.060619954946013216
894,231.24761414527893,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8042642584928826,0.18369485234261887,-0.18416662557211844,0.9972752032882493,-0.0030910682076775824,-0.037962418344661616,-0.0631780737055324
895,231.5200550556183,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8168911586673868,0.17614301039873378,-0.18739273563732328,0.9912743262837153,0.04869935123313938,-0.10548025011886547,-0.062269575838440866
896,231.76968383789062,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8162124512034182,0.17326034155227948,-0.17931406461519478,0.9907358598988306,0.054652871158824376,-0.10734019480037968,-0.06271843560579424
897,232.0201542377472,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8188174599797766,0.17545232877346423,-0.17372386575082935,0.9915368794902827,0.04206150396091453,-0.10666489350197317,-0.06089373522318564
898,232.27518343925476,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8197750115495044,0.17547625164071837,-0.1852234426363367,0.990653736191415,0.04499060341093094,-0.11386854578553268,-0.060124660958703
899,232.53105306625366,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8166070133619302,0.17565861658044737,-0.1788621771218425,0.9916346361023474,0.04329272742249196,-0.10498272003572835,-0.061360547002017186
900,232.77863883972168,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.7955046680550403,0.18947294280816232,-0.2147026531366997,0.9972279984423809,-0.0005699532043042902,-0.03636926194019665,-0.06490971469566956
901,233.02530002593994,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.814637539562292,0.17864368448109788,-0.19448782161353023,0.9911688225632758,0.05002005146695413,-0.10724925740610264,-0.05983273698914631
902,233.27402424812317,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8181477141588722,0.1786933643336488,-0.18987966310817375,0.9909984244410743,0.04697001549239572,-0.10884749525941693,-0.062194559052248265
903,233.5327651500702,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8021225354441466,0.1869535177121372,-0.1949724839387945,0.9967547093537895,0.02137730835290332,-0.04473010939290989,-0.06342142683924695
904,233.79262518882751,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8189651613995518,0.17486380369762855,-0.17219029407225614,0.9932181012042124,0.04490549969664811,-0.09046434908932838,-0.05759775239657772
905,234.04046034812927,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8178404276412912,0.1757052773018234,-0.17000207475600154,0.9904202364644831,0.05755606900402895,-0.10761724618162354,-0.06460326962874871
906,234.28747391700745,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.820051839946708,0.17254830672066773,-0.18008296394339615,0.9891919912813514,0.04648518551607912,-0.12440297331171496,-0.06214685948280465
907,234.530170917511,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.7979086120574586,0.18517757085414127,-0.19435002513545177,0.9970308819457896,0.006786049347762536,-0.04032243151361713,-0.06524930265895888
908,234.78867554664612,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8259231549875445,0.17641037666391918,-0.17450461471850298,0.9877786724562524,0.046947679526107476,-0.1370540065623503,-0.05749268573379604
909,235.05399799346924,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.801993336311433,0.18792186852146792,-0.18604430130996652,0.9971771037792769,0.007161051941954244,-0.0343529881792978,-0.06638083485924953
910,235.3059697151184,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8243057860210092,0.17136232697277887,-0.17969506157653808,0.986486714523657,0.05836797929172102,-0.14083826702030258,-0.060014361651526495
911,235.56093835830688,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8039235836154148,0.18402757933295835,-0.19907855563324106,0.9967954520700639,-0.0012583550140305134,-0.04780177884414384,-0.0641266965813094
912,235.83020973205566,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8035893417548011,0.18707675835202772,-0.18513376333520834,0.9973105128089723,0.0037508926960013764,-0.0367922929338115,-0.06327716037687289
913,236.0772306919098,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8164907387132587,0.17337026436145417,-0.19266745944656308,0.9925266368155432,0.03956700819685469,-0.10028596971447766,-0.05716687285835839
914,236.32624053955078,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8065704539539477,0.18354840421340066,-0.1962210920026871,0.9966060945062033,-0.004662995402477874,-0.05331715164904008,-0.06254462572437756
915,236.57007956504822,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8190544112434625,0.17409783437650445,-0.2027036195859336,0.988438407648251,0.052160354341582116,-0.13066734763048585,-0.05652305710030439
916,236.8128342628479,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8214188617333142,0.17548920580021013,-0.1885136230225437,0.9896214938288278,0.042496985385395335,-0.12464354332612196,-0.05750906269677719
917,237.05640029907227,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8192258327974945,0.1732771100796536,-0.18731792301280648,0.9884909436522915,0.06119756533804047,-0.12343423660556553,-0.06248601081602017
918,237.2973027229309,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.823039530127129,0.1722570697353703,-0.19305410547520127,0.9892913533828996,0.04400064457769968,-0.12758432301412936,-0.05557699091894086
919,237.5341079235077,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8249754507234859,0.1764412708722799,-0.1869067596500935,0.9894076177006799,0.048741992565353734,-0.12401505934485506,-0.05759382998478446
920,237.77525067329407,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.818512807239006,0.17171576205804298,-0.18957477882063029,0.9882835775190708,0.05877568302378952,-0.12775960388482482,-0.0593167186077133
921,238.0232675075531,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8177839716511732,0.17589785752898374,-0.18825368791659217,0.9918180030631326,0.04961957053381355,-0.1026367938717228,-0.0574511580704287
922,238.26336765289307,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8102353801951993,0.18225873346400032,-0.18671335366469324,0.9942581520388383,0.022413619926176378,-0.08245325992995779,-0.06441907072476383
923,238.5434787273407,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8216760104321378,0.1693238107757129,-0.18071973847994816,0.9919260660799275,0.039141650306025115,-0.10728382004960697,-0.0551433821784965
924,238.79092812538147,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8062482728173718,0.1861105891839777,-0.19043626946675699,0.9970875541828352,-0.006862503052018491,-0.04176946034053186,-0.06343995214699995
925,239.0402135848999,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8224098109180485,0.1712848959592787,-0.17094561373279749,0.9904674582312165,0.046724213472448976,-0.11391314499932625,-0.06176453235261412
926,239.28531455993652,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8211687277057877,0.17592670773218458,-0.18895263048363087,0.9918463314554837,0.03566552148744203,-0.10801633051547611,-0.05745692036037924
927,239.53512716293335,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8195920061857678,0.1723797072380404,-0.18379784521719328,0.9902953274386866,0.05411862385191829,-0.11437289181772244,-0.05749070031518627
928,239.78245782852173,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8198685616157132,0.18006492799692675,-0.19759414562614,0.989690503640116,0.04566828784765818,-0.12152738132724734,-0.06048313878577038
929,240.0337917804718,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8136293679374116,0.17325587943065845,-0.19095961323267951,0.9900608459159852,0.04796142685677919,-0.11610622403491903,-0.0632342285343847
930,240.28089547157288,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8188652151145495,0.17539304708415054,-0.18411294742783801,0.9888642268434632,0.060890356606234056,-0.1217862842931776,-0.060066682110024
