frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,pelvis_link_pos_x,pelvis_link_pos_y,pelvis_link_pos_z,pelvis_link_quat_w,pelvis_link_quat_x,pelvis_link_quat_y,pelvis_link_quat_z,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,torso_rot6d_0,torso_rot6d_1,torso_rot6d_2,torso_rot6d_3,torso_rot6d_4,torso_rot6d_5,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,obj_in_torso_pos_x,obj_in_torso_pos_y,obj_in_torso_pos_z,obj_in_torso_rot6d_0,obj_in_torso_rot6d_1,obj_in_torso_rot6d_2,obj_in_torso_rot6d_3,obj_in_torso_rot6d_4,obj_in_torso_rot6d_5,torso_yaw_rad,obj_yaw_rad
32,3.1607930660247803,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06437751865632539,0.9222123798190752,-0.17056232026215484,-0.32780098836797644,-0.10048164252245732,0.01721355282739775,0.9392303472205449,,,,,,,-0.7648999030819337,-0.6192205643716728,-0.1774655767310258,0.6123019801246965,-0.784500411248072,0.0982109458613504,,,,,,,,,,,-2.461058886469299
33,3.237687826156616,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06067336854077629,0.9218228006957409,-0.17683288396291816,-0.32714040514296905,-0.09753595408581951,0.018029348073782807,0.9397557318747768,,,,,,,-0.766931785966926,-0.6183811610537274,-0.171523687365406,0.6113471223900401,-0.785308195861857,0.09770226945988779,,,,,,,,,,,-2.463018826239481
34,3.317518949508667,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06215965863583819,0.9207180707903841,-0.18111793416874467,-0.3276462372503696,-0.0972932112251384,0.019993894316507506,0.9395649091229596,,,,,,,-0.76636394853035,-0.6195803546191446,-0.16972472584448578,0.6117992738873478,-0.7844963748114694,0.10132663212885093,,,,,,,,,,,-2.4617098782115017
35,3.395691394805908,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06192074785946724,0.9177971494361435,-0.20126150066359352,-0.32869113539350164,-0.09311684371835462,0.027967011199134577,0.9394196278629959,,,,,,,-0.7665827818593247,-0.6227662078086567,-0.15656656401813424,0.6123494085642592,-0.7823599675966363,0.11375888067835295,,,,,,,,,,,-2.459340772394394
36,3.487551689147949,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.060300840001586344,0.9303797898897148,-0.18758925960445802,-0.33278537998539476,-0.08131376417586332,0.04374244514025144,0.9384713960034587,,,,,,,-0.7652839252470574,-0.6317328459860898,-0.12350759110585913,0.6175053945116497,-0.7746809787222572,0.13622213092936786,,,,,,,,,,,-2.4515021943671376
37,3.557874917984009,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06259897736119292,0.9298619218507455,-0.1897849762277466,-0.3327940209149066,-0.07870361306133923,0.0434697108735693,0.9387035022683936,,,,,,,-0.7661077618687593,-0.6316322725425714,-0.11882579470446414,0.617947379324644,-0.7747170477597141,0.13399452338165607,,,,,,,,,,,-2.452108511279938
38,3.6342403888702393,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06402820032698157,0.9283160570667133,-0.1846489258868218,-0.33244493947175724,-0.0867640305727208,0.04135193356508768,0.9382123335412003,,,,,,,-0.7639047304367911,-0.6309836057276855,-0.1353116850799735,0.616632164015356,-0.7755407596200963,0.13528231395723087,,,,,,,,,,,-2.4511992082475853
39,3.711144208908081,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06305473732589494,0.9277845520673818,-0.197207471945008,-0.33300785704950125,-0.08580771851254812,0.04696003913300237,0.9378366367932089,,,,,,,-0.7634856051739405,-0.6326730050005617,-0.12967112028412922,0.6165548697235098,-0.7738010437358518,0.14523097924868572,,,,,,,,,,,-2.4496164088776036
40,3.788234233856201,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.0647043908179992,0.9279868973789722,-0.16585775523276697,-0.32948207543436664,-0.10198229534219232,0.027675755764576378,0.9382298364191259,,,,,,,-0.7620823468084005,-0.6239047016720428,-0.17312833365604963,0.6126149532792369,-0.781351229020644,0.1191351162613605,,,,,,,,,,,-2.455562343818495
41,3.8720290660858154,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06525821702875814,0.9300136299298558,-0.17790454816539938,-0.3320752927435363,-0.0905753240530588,0.03938822993074114,0.9380675231372746,,,,,,,-0.7630442212439554,-0.6301532980977355,-0.14377182381381673,0.6158828913383221,-0.7763491345844352,0.13405329308430394,,,,,,,,,,,-2.4512923320098903
